index,x,y
310,7.607,96.915
311,5.495,4.489
312,3.054,3.504
313,68.002,9.62
314,94.616,54.638
315,95.014,52.441
316,4.844,2.552
317,95.451,52.998
318,7.056,93.67
319,24.101,37.427
320,5.383,99.76
321,66.476,9.756
322,70.845,8.78
323,96.583,56.158
324,97.488,51.427
325,1.285,1.382
326,2.919,6.191
327,70.27,38.754
328,67.605,34.93
329,68.295,8.121
330,6.011,96.473
331,2.757,3.571
332,100.0,57.806
333,4.153,3.678
334,69.273,6.411
335,25.476,35.803
336,5.752,94.744
337,95.511,54.596
338,96.311,55.15
339,2.173,1.372
340,6.711,98.48
341,69.914,39.866
342,2.476,1.82
343,94.761,53.362
344,97.457,56.885
345,1.192,3.36
346,5.603,97.152
347,5.808,97.351
348,69.005,37.047
349,8.19,96.727
350,67.611,37.323
351,5.662,96.241
352,93.846,55.534
353,24.548,36.189
354,22.513,37.131
355,67.507,9.98
356,68.06,37.052
357,4.899,5.754
358,69.395,35.943
359,7.376,97.964
360,25.446,36.12
361,24.861,36.581
362,70.309,12.147
363,2.913,3.39
364,0.036,3.479
365,7.15,95.301
366,68.573,34.873
367,0.84,2.799
368,69.478,10.84
369,23.426,37.215
370,7.137,97.21
371,69.652,8.533
372,23.725,37.806
373,6.323,96.919
374,2.883,2.129
375,23.611,35.852
376,66.101,9.286
377,22.832,38.468
378,95.621,52.339
379,96.2,55.256
380,5.429,97.407
381,4.688,96.483
382,20.57,36.055
383,95.492,53.116
384,68.898,36.632
385,67.305,38.901
386,67.743,8.998
387,66.992,38.584
388,7.768,97.063
389,23.531,36.586
390,97.477,55.185
391,7.275,98.337
392,69.039,12.309
393,70.1,7.556
394,67.365,37.92
395,6.113,98.104
396,96.555,54.222
397,95.184,52.855
398,1.486,3.927
399,97.166,55.257
400,66.866,37.47
401,66.788,36.8
402,67.833,38.177
403,3.412,1.475
404,4.902,97.497
405,7.488,94.039
406,98.281,55.069
407,21.968,39.239
408,3.283,4.923
409,98.261,54.083
410,8.161,98.56
411,23.633,34.153
412,8.734,97.716
413,68.429,10.807
414,66.9,10.295
415,97.873,52.835
416,70.601,35.74
417,2.833,1.302
418,66.069,37.242
419,68.391,7.742
420,67.576,33.991
421,68.053,34.215
422,68.89,36.739
423,67.672,37.434
424,96.88,53.672
425,69.166,11.284
426,25.014,35.668
427,95.568,52.234
428,98.144,53.456
429,70.399,9.927
430,4.287,4.064
431,4.239,96.186
432,10.089,98.793
433,7.511,96.235
434,23.608,37.613
435,24.172,36.958
436,8.385,99.298
437,68.087,8.56
438,94.457,55.059
439,94.566,54.013
440,8.532,95.04
441,96.87,53.831
442,5.836,97.337
443,2.318,4.412
444,68.349,37.048
445,24.324,35.547
446,3.62,0.716
447,7.652,96.955
448,67.63,36.324
449,3.851,1.555
450,69.174,37.716
451,24.427,36.703
452,7.22,95.794
453,2.964,1.397
454,94.75,55.0
455,1.183,3.746
456,99.031,56.686
457,3.132,1.728
458,66.233,12.474
459,66.96,36.621
460,4.849,96.685
461,23.976,38.267
462,24.807,39.831
463,97.007,53.689
464,24.314,35.087
465,93.341,54.488
466,3.25,3.278
467,94.838,55.951
468,4.121,2.724
469,64.266,39.231
470,96.079,56.544
471,26.02,36.886
472,2.521,1.546
473,2.709,1.914
474,8.673,95.256
475,6.358,94.836
476,2.167,5.135
477,5.877,95.986
478,95.051,52.62
479,67.584,36.446
480,24.239,36.647
481,3.409,5.337
482,96.546,53.05
483,23.662,36.615
484,67.132,36.702
485,68.521,34.447
486,23.039,38.06
487,2.738,0.023
488,8.227,95.664
489,65.98,9.571
490,96.283,52.368
491,95.503,52.972
492,24.607,37.73
493,95.813,54.746
494,8.279,95.108
495,8.121,97.276
496,66.978,34.419
497,8.331,94.784
498,2.35,0.602
499,2.541,3.186
500,5.573,96.257
501,22.785,37.279
502,67.502,38.409
503,2.788,3.578
504,66.451,8.244
505,22.156,37.381
506,66.296,36.396
507,3.795,1.735
508,23.177,37.827
509,23.457,35.43
510,3.633,4.92
511,97.094,52.557
512,68.34,37.077
513,68.771,11.571
514,69.73,10.181
515,67.919,34.535
516,67.923,35.842
517,28.069,34.336
518,68.64,9.482
519,25.848,36.69
520,67.466,38.294
521,95.838,56.863
522,6.661,99.189
523,97.941,53.002
524,68.017,36.479
525,23.303,36.623
526,3.045,1.912
527,24.401,37.516
528,23.323,35.738
529,2.705,1.428
530,68.84,9.362
531,66.496,36.101
532,8.074,98.031
533,97.62,54.575
534,67.199,37.06
535,68.962,9.861
536,70.333,7.939
537,21.855,34.317
538,67.79,6.942
539,23.133,38.577
540,69.446,36.098
541,67.088,7.327
542,2.548,2.052
543,67.218,36.621
544,6.323,96.862
545,94.338,54.535
546,98.887,52.248
547,23.186,32.869
548,4.364,2.74
549,68.526,9.662
550,95.641,51.467
551,1.6,3.218
552,28.821,36.687
553,4.292,4.82
554,66.882,9.573
555,23.842,35.856
556,67.64,8.294
557,67.468,34.36
558,6.141,98.231
559,66.425,9.768
560,7.299,96.702
561,68.299,35.023
562,71.005,35.379
563,24.206,39.676
564,66.425,38.081
565,69.994,37.351
566,25.595,36.479
567,67.598,10.614
568,69.098,8.181
569,24.844,34.759
570,69.362,38.723
571,22.132,37.043
572,1.956,1.847
573,65.246,9.204
574,68.33,11.255
575,65.791,9.139
576,68.646,7.806
577,2.333,6.233
578,65.041,33.507
579,95.55,54.189
580,66.655,37.379
581,20.892,35.688
582,95.904,54.071
583,67.635,35.424
584,25.29,36.591
585,67.977,37.555
586,68.476,36.826
587,65.15,38.955
588,3.068,3.321
589,25.544,36.717
590,23.31,34.466
591,6.962,94.955
592,24.456,36.003
593,22.536,36.609
594,69.052,11.141
595,95.506,53.417
596,8.009,96.668
597,3.021,3.527
598,24.572,37.123
599,1.953,5.273
600,67.928,36.478
601,95.602,54.236
602,96.727,54.024
603,66.924,12.809
604,4.502,93.426
605,7.76,94.777
606,1.645,1.657
607,21.891,36.514
608,68.804,36.464
609,23.01,37.138
610,5.987,94.771
611,23.24,37.539
612,66.298,35.968
613,66.362,11.194
614,96.713,54.164
615,68.632,8.469
616,93.206,55.857
617,21.849,35.884
618,6.162,96.801
619,94.717,51.807
620,69.495,34.541
621,67.575,36.841
622,66.688,35.298
623,71.036,7.492
624,4.979,1.707
625,67.869,12.028
626,3.426,2.619
627,68.08,10.926
628,68.882,8.096
629,1.066,4.445
630,94.882,52.577
631,94.522,54.547
632,9.044,96.697
633,3.252,5.524
634,95.029,52.48
635,97.012,53.768
636,2.124,4.55
637,68.246,9.498
638,64.866,11.112
639,4.936,94.66
640,1.947,4.488
641,5.792,96.45
642,5.0,1.48
643,2.713,2.842
644,6.555,94.985
645,67.508,37.649
646,25.364,37.924
647,70.451,11.18
648,3.414,3.31
649,23.938,36.678
650,65.55,36.5
651,8.491,96.856
652,94.872,58.062
653,67.695,9.405
654,4.172,3.796
655,24.344,34.126
656,3.809,2.137
657,24.473,39.162
658,68.161,40.136
659,95.67,52.26
660,67.52,8.528
661,23.855,37.416
662,96.127,54.042
663,95.66,54.32
664,6.962,95.976
665,23.085,35.929
666,12.491,99.258
667,23.786,36.273
668,5.873,96.373
669,69.028,11.839
670,24.525,37.217
671,68.6,38.662
672,66.566,7.288
673,6.967,97.412
674,6.414,97.698
675,66.657,34.499
676,67.313,10.239
677,95.685,52.727
678,23.067,36.519
