index,x,y
379,39.218,89.606
380,87.571,94.667
381,89.932,87.951
382,93.713,87.419
383,5.654,6.722
384,88.868,85.51
385,27.445,81.202
386,5.649,2.565
387,39.98,88.443
388,76.135,77.632
389,26.447,79.747
390,91.161,89.368
391,5.492,5.775
392,34.817,96.452
393,33.872,89.951
394,38.337,94.399
395,36.917,88.987
396,36.582,91.95
397,6.452,8.448
398,91.152,35.171
399,38.541,91.989
400,3.728,9.86
401,3.119,9.233
402,35.71,93.062
403,6.896,7.332
404,6.624,7.622
405,35.792,93.343
406,8.651,5.248
407,8.61,5.909
408,6.737,4.18
409,81.598,76.363
410,79.296,76.126
411,33.625,89.949
412,75.026,80.916
413,0.324,11.428
414,28.312,80.175
415,92.199,87.38
416,35.665,94.291
417,93.872,34.572
418,36.195,91.689
419,40.144,96.26
420,12.672,7.402
421,27.713,80.153
422,91.891,34.916
423,93.317,34.496
424,2.366,6.703
425,77.699,78.172
426,4.097,7.624
427,89.651,37.432
428,24.134,83.73
429,5.745,1.314
430,28.548,81.704
431,94.82,32.129
432,29.447,81.19
433,90.956,87.396
434,8.104,9.81
435,79.788,81.716
436,26.626,81.054
437,79.575,77.011
438,31.121,83.106
439,92.699,88.703
440,9.45,6.453
441,34.85,91.459
442,9.637,4.18
443,77.028,75.532
444,89.912,87.919
445,79.299,78.636
446,28.468,80.421
447,90.555,86.065
448,33.144,78.855
449,80.237,83.512
450,35.313,94.79
451,32.814,95.644
452,96.998,88.546
453,27.972,76.166
454,3.871,2.444
455,30.166,79.607
456,31.343,91.106
457,34.958,96.712
458,92.621,35.392
459,33.164,96.904
460,78.198,76.483
461,9.762,10.111
462,11.325,3.899
463,80.774,81.595
464,92.841,35.312
465,90.482,85.796
466,6.307,4.956
467,95.75,32.027
468,24.144,80.849
469,92.73,39.476
470,4.519,3.694
471,86.462,91.029
472,95.904,89.601
473,96.828,32.236
474,89.356,38.228
475,36.076,94.354
476,93.996,38.243
477,90.265,88.941
478,86.932,88.494
479,92.805,83.478
480,89.368,88.513
481,83.947,79.347
482,94.218,91.462
483,81.665,86.058
484,87.635,85.996
485,92.392,33.678
486,75.601,79.431
487,78.406,80.199
488,39.289,95.837
489,24.973,73.846
490,0.083,7.144
491,36.051,90.975
492,3.195,7.57
493,5.66,7.008
494,90.526,31.616
495,81.673,82.458
496,92.699,30.708
497,81.656,77.497
498,7.831,5.202
499,33.783,94.104
500,33.908,80.299
501,34.508,97.882
502,94.423,38.133
503,78.368,77.554
504,78.133,78.416
505,31.529,80.51
506,28.552,76.138
507,30.569,80.418
508,78.897,79.196
509,28.956,79.556
510,97.64,34.849
511,30.127,85.759
512,6.227,8.349
513,5.597,8.5
514,38.487,93.573
515,28.815,82.817
516,9.693,5.346
517,92.293,37.606
518,26.877,78.391
519,91.767,33.056
520,95.172,32.37
521,89.683,89.464
522,92.923,30.862
523,100.0,37.809
524,30.539,89.51
525,38.466,91.569
526,77.353,79.77
527,94.207,90.136
528,6.225,6.748
529,94.058,96.507
530,91.056,35.04
531,93.8,31.42
532,85.356,79.388
533,36.512,89.622
534,31.366,79.597
535,36.158,96.521
536,76.577,80.457
537,26.894,81.635
538,94.667,38.82
539,80.954,80.602
540,92.892,33.97
541,35.235,91.279
542,37.189,97.188
543,89.518,89.828
544,31.941,83.643
545,25.775,84.191
546,79.172,83.068
547,92.879,36.539
548,27.652,76.256
549,4.64,7.441
550,25.102,83.533
551,32.66,96.876
552,87.859,34.107
553,82.41,80.878
554,91.327,90.373
555,76.562,75.472
556,29.231,80.227
557,93.79,35.693
558,6.702,6.978
559,3.072,5.535
560,76.282,83.469
561,5.142,5.928
562,33.975,96.617
563,83.0,82.303
564,37.288,91.776
565,94.158,34.069
566,31.879,95.892
567,25.935,76.774
568,75.596,78.695
569,8.373,4.177
570,82.995,82.135
571,81.52,78.93
572,27.314,80.312
573,5.92,2.736
574,35.601,93.648
575,26.255,79.888
576,93.457,90.709
577,31.475,79.521
578,28.676,85.035
579,28.356,82.886
580,33.359,95.376
581,6.557,0.0
582,0.533,8.78
583,96.012,34.107
584,95.829,38.66
585,37.883,91.89
586,79.098,75.517
587,29.746,82.045
588,27.951,79.943
589,8.323,10.322
590,83.496,82.407
591,33.902,79.809
592,33.232,95.832
593,86.718,94.706
594,30.083,84.749
595,78.533,78.533
596,31.263,78.432
597,8.453,6.395
598,7.179,7.337
599,37.213,96.31
600,79.717,77.978
601,0.175,5.164
602,93.52,87.339
603,90.334,85.06
604,8.035,4.565
605,77.361,78.884
606,74.609,83.47
607,33.276,95.266
608,9.114,6.282
609,0.0,8.169
610,28.394,79.0
611,88.291,37.93
612,77.347,78.748
613,91.273,91.137
614,88.935,35.722
615,91.617,33.563
616,89.674,30.357
617,94.418,35.439
618,34.497,91.666
619,76.464,77.934
620,38.085,95.716
621,93.157,89.955
622,92.183,35.73
623,33.911,94.649
624,75.774,82.967
625,30.217,80.029
626,33.647,79.032
627,91.896,36.546
628,28.783,76.809
629,35.434,91.117
630,4.632,7.499
631,35.367,87.033
632,92.508,93.683
633,93.616,35.364
634,25.932,80.933
635,75.929,80.324
636,76.158,78.704
637,89.884,84.798
638,90.541,35.157
639,34.233,93.203
640,30.908,82.078
641,90.567,36.757
642,90.962,31.685
643,93.178,84.95
644,96.133,88.946
645,80.417,82.931
646,23.238,82.141
647,34.109,93.511
648,41.076,96.526
649,6.773,5.743
650,2.386,9.64
651,97.89,90.141
652,39.618,94.765
653,86.798,90.605
654,6.143,5.223
655,90.952,90.66
656,89.209,35.204
657,32.66,79.101
658,93.265,36.667
659,25.964,77.923
660,35.569,93.717
661,7.544,4.284
662,93.23,30.264
663,78.374,81.017
664,91.372,92.074
665,37.866,92.019
666,94.356,84.716
667,82.65,77.372
668,86.815,81.853
669,94.087,33.098
670,90.929,32.655
671,37.765,91.507
672,92.146,35.816
673,1.575,9.644
674,35.398,88.167
675,3.547,8.66
676,1.328,8.729
677,28.95,82.123
678,26.015,79.192
679,24.485,80.32
680,7.395,10.217
681,9.28,9.223
